Journ�e du 01/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
17:45,75350,74750,76354
18:00,77100,76400,77542
18:15,78300,77500,78423
18:30,79500,78600,79547
18:45,80500,79500,80183
19:00,81500,80400,81157
19:15,81100,80000,80651
19:30,80700,79600,80148
19:45,79450,78350,79214
20:00,78200,77100,78309
20:15,77200,76100,77140
20:30,76200,75100,76063
20:45,75100,74000,75143
21:00,74000,72900,73908
21:15,73300,72200,73104
21:30,72600,71500,72319
21:45,71800,70700,71513
22:00,71000,69900,70842
22:15,71350,70250,71001
22:30,71700,70600,71322
22:45,72800,71700,73079
23:00,73900,72800,72476
23:15,73450,72350,72375
23:30,73000,71900,71497
23:45,71850,71300,71888
,,,
,,,
Journ�e du 12/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,70700,71000,71049
00:15,69900,70200,70566
00:30,69100,69400,69449
00:45,68000,68500,68083
01:00,66900,67600,67677
01:15,67550,68000,68121
01:30,68200,68400,67815
01:45,68100,68350,67862
02:00,68000,68300,67399
02:15,67350,67600,67742
02:30,66700,66900,66774
02:45,65850,66250,66497
03:00,65000,65600,65594
03:15,64650,65250,65454
03:30,64300,64900,64926
03:45,64000,64700,64804
04:00,63700,64500,64471
04:15,63700,64600,64703
04:30,63700,64700,64634
04:45,64150,65100,64975
05:00,64600,65500,65490
05:15,65450,66450,66767
05:30,66300,67400,67400
05:45,67250,68350,68112
06:00,68200,69300,69292
06:15,70050,70850,71161
06:30,71900,72400,72374
06:45,73450,73750,73547
07:00,75000,75100,75082
07:15,76350,76600,76818
07:30,77700,78100,78074
07:45,78750,79150,79141
08:00,79800,80200,80171
08:15,80300,81200,80852
08:30,80800,82200,81916
08:45,80900,82150,82031
09:00,81000,82100,82085
09:15,81050,82200,82239
09:30,81100,82300,82336
09:45,81000,82150,82337
10:00,80900,82000,81966
10:15,80850,81950,82220
10:30,80800,81900,81876
10:45,80700,81750,81624
11:00,80600,81600,81581
11:15,80650,81500,81409
11:30,80700,81400,81373
11:45,80850,81500,81252
12:00,81000,81600,81544
12:15,80600,81250,81273
12:30,80200,80900,81189
12:45,80650,81450,81515
13:00,81100,82000,80230
13:15,79400,80300,79467
13:30,77700,78600,78560
13:45,77100,77850,77815
14:00,76500,77100,77101
14:15,75950,76800,76667
14:30,75400,76500,75741
14:45,74400,75400,74781
15:00,73400,74300,74256
15:15,73150,74100,74279
15:30,72900,73900,73758
15:45,72700,73700,73662
16:00,72500,73500,73357
16:15,72450,73550,73221
16:30,72400,73600,73335
16:45,72700,74000,73189
17:00,73000,74400,73632
17:15,73850,75350,74570
17:30,74700,76300,75934
17:45,76200,77900,77771
18:00,77700,79500,78812
18:15,78700,80600,79939
18:30,79700,81700,81078
18:45,80500,82600,81679
19:00,81300,83500,82098
19:15,80800,82950,82143
19:30,80300,82400,81518
19:45,79350,81400,80483
20:00,78400,80400,79658
20:15,77150,79050,78680
20:30,75900,77700,77160
20:45,74850,76600,76191
21:00,73800,75500,75071
21:15,72900,74550,74482
21:30,72000,73600,73340
21:45,71250,72800,72644
22:00,70500,72000,72350
22:15,71000,72400,71960
22:30,71500,72800,72612
22:45,72600,73850,74092
23:00,73700,74900,73621
23:15,73400,74600,73652
23:30,73100,74300,73132
23:45,72950,73550,73457
,,,
,,,
Journ�e du 13/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,72800,72600,72619
00:15,72000,71800,72484
00:30,71200,71000,71041
00:45,70350,70100,69572
01:00,69500,69200,69186
01:15,69850,69800,70192
01:30,70200,70400,69841
01:45,70100,70450,69887
02:00,70000,70500,69785
02:15,69450,69800,70125
02:30,68900,69100,69103
02:45,68300,68450,68598
03:00,67700,67800,67835
03:15,67350,67350,67446
03:30,67000,66900,66920
03:45,66600,66500,66620
04:00,66200,66100,66098
04:15,66250,66200,66545
04:30,66300,66300,66326
04:45,66700,66700,66582
05:00,67100,67100,66931
05:15,68050,68050,68283
05:30,69000,69000,68848
05:45,70050,69800,69693
06:00,71100,70600,70607
06:15,72950,72350,72637
06:30,74800,74100,74118
06:45,76550,75550,75586
07:00,78300,77000,76974
07:15,79900,78300,78353
07:30,81500,79600,79715
07:45,82450,80750,80994
08:00,83400,81900,81917
08:15,83650,82550,82417
08:30,83900,83200,83194
08:45,83800,83300,83235
09:00,83700,83400,83449
09:15,83750,83550,83361
09:30,83800,83700,83500
09:45,83700,83350,83416
10:00,83600,83000,83047
10:15,83350,82950,82971
10:30,83100,82900,82894
10:45,82900,82600,82854
11:00,82700,82300,82283
11:15,82600,82200,82314
11:30,82500,82100,82146
11:45,82700,82200,82205
12:00,82900,82300,82095
12:15,82250,81800,82003
12:30,81600,81300,81893
12:45,82150,81950,82047
13:00,82700,82600,80883
13:15,81150,80850,79903
13:30,79600,79100,79127
13:45,78900,78300,78283
14:00,78200,77500,77503
14:15,77800,77250,77028
14:30,77400,77000,75699
14:45,76350,75850,74889
15:00,75300,74700,74406
15:15,75000,74350,74041
15:30,74700,74000,73396
15:45,74450,73650,73400
16:00,74200,73300,73351
16:15,74300,73400,73352
16:30,74400,73500,73346
16:45,74850,73950,73326
17:00,75300,74400,73925
17:15,76450,75550,74648
17:30,77600,76700,76394
17:45,79150,78250,78043
18:00,80700,79800,79681
18:15,81650,80750,80682
18:30,82600,81700,81934
18:45,83400,82500,82933
19:00,84200,83300,83709
19:15,83500,82600,83127
19:30,82800,81900,82604
19:45,81900,81050,81901
20:00,81000,80200,80959
20:15,79850,79050,80009
20:30,78700,77900,78865
20:45,77650,76850,78130
21:00,76600,75800,76976
21:15,75500,74700,76208
21:30,74400,73600,75027
21:45,73750,73000,74338
22:00,73100,72400,73926
22:15,73550,72850,73804
22:30,74000,73300,74419
22:45,75150,74450,75943
23:00,76300,75600,75577
23:15,75850,75250,74980
23:30,75400,74900,74644
23:45,74500,74250,75020
,,,
,,,
Journ�e du 14/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,73600,74400,74391
00:15,72850,73750,74054
00:30,72100,73100,73094
00:45,71200,72150,71424
01:00,70300,71200,71222
01:15,70850,71900,72467
01:30,71400,72600,71943
01:45,71400,72600,72087
02:00,71400,72600,71945
02:15,70850,71900,72130
02:30,70300,71200,71244
02:45,69700,70600,70723
03:00,69100,70000,70045
03:15,68750,69700,70021
03:30,68400,69400,69433
03:45,68250,68850,68667
04:00,68100,68300,68464
04:15,68050,68500,68830
04:30,68000,68700,68747
04:45,68100,69150,68774
05:00,68200,69600,69405
05:15,69150,70400,70818
05:30,70100,71200,71211
05:45,71000,72350,72285
06:00,71900,73500,73521
06:15,73750,75150,75730
06:30,75600,76800,76946
06:45,77150,78500,78772
07:00,78700,80200,80242
07:15,80100,81750,81694
07:30,81500,83300,83238
07:45,82450,84400,84180
08:00,83400,85500,85455
08:15,83950,86000,85928
08:30,84500,86500,86237
08:45,84600,86500,86188
09:00,84700,86500,86204
09:15,84650,86600,86385
09:30,84600,86700,86463
09:45,84300,86250,86231
10:00,84000,85800,85756
10:15,83650,85400,85555
10:30,83300,85000,84995
10:45,83100,84500,84292
11:00,82900,84000,83965
11:15,82700,83500,83582
11:30,82500,83000,82959
11:45,82450,83200,82660
12:00,82400,83400,83140
12:15,81900,82650,82462
12:30,81400,81900,82270
12:45,81900,82350,82265
13:00,82400,82800,80706
13:15,80750,80700,79990
13:30,79100,78600,78623
13:45,78450,77900,77830
14:00,77800,77200,77187
14:15,77000,76950,76337
14:30,76200,76700,75030
14:45,75400,75000,74267
15:00,74600,73300,73182
15:15,74100,72950,73094
15:30,73600,72600,72537
15:45,73250,72100,72095
16:00,72900,71600,71575
16:15,73000,71400,71539
16:30,73100,71200,71308
16:45,73500,71900,72131
17:00,73900,72600,72607
17:15,74950,74000,73825
17:30,76000,75400,75419
17:45,77500,77250,77322
18:00,79000,79100,78719
18:15,79800,79900,79740
18:30,80600,80700,80835
18:45,81250,81400,81471
19:00,81900,82100,82216
19:15,81300,81500,81635
19:30,80700,80900,81439
19:45,79850,80050,80502
20:00,79000,79200,80023
20:15,78000,78200,79212
20:30,77000,77200,77818
20:45,76000,76200,76757
21:00,75000,75200,76175
21:15,74250,74400,75452
21:30,73500,73600,74519
21:45,72800,72900,74019
22:00,72100,72200,73724
22:15,72700,72800,73786
22:30,73300,73400,74241
22:45,74650,74750,76045
23:00,76000,76100,75468
23:15,75650,75800,75362
23:30,75300,75500,74513
23:45,74900,74750,75009
,,,
,,,
Journ�e du 15/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,74500,74300,74257
00:15,73550,73500,74196
00:30,72600,72700,72809
00:45,71650,71850,71693
01:00,70700,71000,71049
01:15,71050,71600,71908
01:30,71400,72200,71371
01:45,71200,72050,71334
02:00,71000,71900,70910
02:15,70350,71050,70941
02:30,69700,70200,70247
02:45,68900,69350,69448
03:00,68100,68500,68551
03:15,67600,68000,68042
03:30,67100,67500,67604
03:45,66750,67000,67245
04:00,66400,66500,66670
04:15,66300,66250,66434
04:30,66200,66000,65991
04:45,66150,66000,66166
05:00,66100,66000,66215
05:15,66700,66500,67231
05:30,67300,67000,67047
05:45,67650,67250,67453
06:00,68000,67500,67481
06:15,68700,68400,68772
06:30,69400,69300,69328
06:45,69950,69850,69621
07:00,70500,70400,70438
07:15,71300,71150,71162
07:30,72100,71900,71876
07:45,72950,72700,72394
08:00,73800,73500,73509
08:15,74500,74150,74028
08:30,75200,74800,74827
08:45,75850,75350,75201
09:00,76500,75900,75915
09:15,77250,76700,76615
09:30,78000,77500,77010
09:45,78400,77550,77426
10:00,78800,77600,77382
10:15,78750,77500,77829
10:30,78700,77400,77446
10:45,78450,77250,77143
11:00,78200,77100,77148
11:15,78100,77000,77224
11:30,78000,76900,76922
11:45,78350,77300,76983
12:00,78700,77700,77130
12:15,78300,77300,77214
12:30,77900,76900,77326
12:45,78400,77550,77908
13:00,78900,78200,76867
13:15,77050,76200,75801
13:30,75200,74200,74386
13:45,74300,73200,73178
14:00,73400,72200,72128
14:15,72750,71950,71636
14:30,72100,71700,70481
14:45,71150,70650,69439
15:00,70200,69600,69023
15:15,69750,69100,68733
15:30,69300,68600,68195
15:45,68850,68050,67723
16:00,68400,67500,67667
16:15,68300,67450,67409
16:30,68200,67400,67713
16:45,68700,68000,67962
17:00,69200,68600,68743
17:15,70400,69850,69467
17:30,71600,71100,70944
17:45,73100,72650,72876
18:00,74600,74200,74127
18:15,75500,75200,75359
18:30,76400,76200,76033
18:45,77150,77000,77138
19:00,77900,77800,77547
19:15,77750,77650,77676
19:30,77600,77500,77738
19:45,77000,76850,77032
20:00,76400,76200,76498
20:15,75650,75450,75686
20:30,74900,74700,74905
20:45,74100,73850,74305
21:00,73300,73000,73400
21:15,72650,72350,73027
21:30,72000,71700,72617
21:45,71400,71050,71998
22:00,70800,70400,71626
22:15,71500,71100,71730
22:30,72200,71800,72232
22:45,73550,73100,74453
23:00,74900,74400,73894
23:15,74750,74350,73566
23:30,74600,74300,73759
23:45,73950,73800,74070
,,,
,,,
Journ�e du 16/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,73300,73100,73117
00:15,72550,72350,73129
00:30,71800,71600,71651
00:45,70750,70750,70661
01:00,69700,69900,69830
01:15,69800,70350,70514
01:30,69900,70800,69995
01:45,69700,70550,70160
02:00,69500,70300,69576
02:15,68850,69500,69756
02:30,68200,68700,68775
02:45,67200,67800,68015
03:00,66200,66900,66893
03:15,65650,66450,66544
03:30,65100,66000,66006
03:45,64550,65600,65253
04:00,64000,65200,65109
04:15,63800,64700,64958
04:30,63600,64200,64441
04:45,63400,64150,64435
05:00,63200,64100,64405
05:15,63600,64350,64756
05:30,64000,64600,64635
05:45,64200,64700,64791
06:00,64400,64800,64977
06:15,64800,65200,65493
06:30,65200,65600,65645
06:45,65500,66000,65835
07:00,65800,66400,66237
07:15,66200,66700,66724
07:30,66600,67000,67064
07:45,67100,67600,67502
08:00,67600,68200,68068
08:15,68000,68700,68652
08:30,68400,69200,69156
08:45,69050,69700,69660
09:00,69700,70200,70225
09:15,70500,70900,70852
09:30,71300,71600,71551
09:45,71950,72100,72415
10:00,72600,72600,72624
10:15,73000,73050,73231
10:30,73400,73500,73561
10:45,73600,73550,73667
11:00,73800,73600,73595
11:15,73950,73750,74063
11:30,74100,73900,73909
11:45,74550,74350,74213
12:00,75000,74800,74736
12:15,74950,74750,75249
12:30,74900,74700,75616
12:45,75450,75250,75994
13:00,76000,75800,74826
13:15,74000,73700,73655
13:30,72000,71600,72426
13:45,71050,70600,71307
14:00,70100,69600,70248
14:15,69500,68900,69470
14:30,68900,68200,68449
14:45,68000,67250,67732
15:00,67100,66300,67055
15:15,66700,65800,66829
15:30,66300,65300,66561
15:45,65900,65150,65869
16:00,65500,65000,65982
16:15,65500,65050,65894
16:30,65500,65100,65826
16:45,65900,65500,66319
17:00,66300,65900,66907
17:15,67350,67000,67757
17:30,68400,68100,69100
17:45,70150,69850,70731
18:00,71900,71600,72495
18:15,73100,72850,73385
18:30,74300,74100,74507
18:45,75250,75050,75400
19:00,76200,76000,76261
19:15,76100,75950,76410
19:30,76000,75900,76264
19:45,75450,75400,75735
20:00,74900,74900,75238
20:15,74050,74100,74671
20:30,73200,73300,73691
20:45,72550,72700,72770
21:00,71900,72100,72472
21:15,71100,71350,72020
21:30,70300,70600,70771
21:45,69700,70050,70185
22:00,69100,69500,69725
22:15,69650,69900,69553
22:30,70200,70300,70231
22:45,71350,71300,72162
23:00,72500,72300,71258
23:15,72350,72100,71554
23:30,72200,71900,71062
23:45,71450,71350,71005
,,,
,,,
Journ�e du 17/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,70700,70400,70418
00:15,69950,69650,70101
00:30,69200,68900,68925
00:45,68450,68150,67680
01:00,67700,67400,67261
01:15,67850,67700,67941
01:30,68000,68000,67626
01:45,67850,68000,67654
02:00,67700,68000,67338
02:15,67150,67500,67969
02:30,66600,67000,66962
02:45,66000,66200,66005
03:00,65400,65400,65351
03:15,64950,64950,65004
03:30,64500,64500,64481
03:45,64150,64000,64040
04:00,63800,63500,63485
04:15,63800,63500,63971
04:30,63800,63500,63621
04:45,64500,64050,63996
05:00,65200,64600,64580
05:15,66050,65500,66040
05:30,66900,66400,66441
05:45,67800,67400,67301
06:00,68700,68400,68402
06:15,70550,70250,70944
06:30,72400,72100,72111
06:45,73800,73650,73837
07:00,75200,75200,75248
07:15,76550,76450,76558
07:30,77900,77700,77862
07:45,79000,79100,78922
08:00,80100,80500,80251
08:15,80350,80650,80289
08:30,80600,80800,80765
08:45,80900,81000,81019
09:00,81200,81200,81159
09:15,81400,81400,81555
09:30,81600,81600,81609
09:45,81450,81400,81737
10:00,81300,81200,81238
10:15,81150,81150,81268
10:30,81000,81100,81100
10:45,80800,80900,80652
11:00,80600,80700,80754
11:15,80600,80750,80754
11:30,80600,80800,80562
11:45,80900,81100,80521
12:00,81200,81400,80957
12:15,80700,80950,80776
12:30,80200,80500,80761
12:45,80700,81000,81129
13:00,81200,81500,80045
13:15,79800,80150,79511
13:30,78400,78800,78543
13:45,77650,78050,78156
14:00,76900,77300,77251
14:15,76150,76600,76925
14:30,75400,75900,75734
14:45,74700,75200,74620
15:00,74000,74500,74092
15:15,73750,74300,73954
15:30,73500,74100,73570
15:45,73150,73750,73002
16:00,72800,73400,73023
16:15,72650,73400,72732
16:30,72500,73400,72938
16:45,72800,73700,73000
17:00,73100,74000,73436
17:15,73750,74600,73846
17:30,74400,75200,75016
17:45,75950,76750,76677
18:00,77500,78300,78070
18:15,78900,79650,79132
18:30,80300,81000,80163
18:45,81300,82000,81291
19:00,82300,83000,82023
19:15,81600,82300,81423
19:30,80900,81600,80815
19:45,79800,80500,79831
20:00,78700,79400,78811
20:15,77500,78200,77607
20:30,76300,77000,76252
20:45,75400,76100,75183
21:00,74500,75200,74154
21:15,73550,74200,73157
21:30,72600,73200,72263
21:45,72050,72650,71339
22:00,71500,72100,70955
22:15,71850,72450,70714
22:30,72200,72800,71041
22:45,73150,73750,72776
23:00,74100,74700,71975
23:15,73800,74400,71656
23:30,73500,74100,71312
23:45,73050,73400,71768
,,,
,,,
Journ�e du 18/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,72600,70400,70426
00:15,71750,69850,70824
00:30,70900,69300,69317
00:45,69900,68400,68069
01:00,68900,67500,67629
01:15,69550,68050,68680
01:30,70200,68600,68348
01:45,70100,68650,68393
02:00,70000,68700,68118
02:15,69400,68000,68289
02:30,68800,67300,67389
02:45,68100,66650,66868
03:00,67400,66000,66000
03:15,67000,65600,65747
03:30,66600,65200,65205
03:45,66350,64650,64737
04:00,66100,64100,64189
04:15,66000,64250,64521
04:30,65900,64400,64352
04:45,66450,64750,64362
05:00,67000,65100,65092
05:15,67900,66050,66819
05:30,68800,67000,66997
05:45,69800,68200,67847
06:00,70800,69400,69247
06:15,72550,71100,71202
06:30,74300,72800,72439
06:45,75900,74300,74172
07:00,77500,75800,75634
07:15,79150,77250,77240
07:30,80800,78700,78710
07:45,81800,79850,79883
08:00,82800,81000,80753
08:15,82950,81250,80901
08:30,83100,81500,81471
08:45,83150,81600,81529
09:00,83200,81700,81655
09:15,83300,81900,82030
09:30,83400,82100,82030
09:45,83100,81850,81936
10:00,82800,81600,81632
10:15,82600,81400,81605
10:30,82400,81200,81415
10:45,82200,81000,80994
11:00,82000,80800,81136
11:15,82000,80650,80662
11:30,82000,80500,80411
11:45,82200,80650,80497
12:00,82400,80800,80642
12:15,81850,80300,80323
12:30,81300,79800,80133
12:45,81850,80400,80353
13:00,82400,81000,79250
13:15,80950,79550,78532
13:30,79500,78100,77398
13:45,78850,77450,76885
14:00,78200,76800,76194
14:15,77850,76400,75708
14:30,77500,76000,74897
14:45,76450,74950,74033
15:00,75400,73900,73497
15:15,75000,73500,73467
15:30,74600,73100,73093
15:45,74100,72600,72587
16:00,73600,72100,72505
16:15,73600,72100,72619
16:30,73600,72100,72605
16:45,74000,72500,72723
17:00,74400,72900,73081
17:15,75450,73950,73860
17:30,76500,75000,74966
17:45,78000,76500,76791
18:00,79500,78000,78100
18:15,80500,79000,78927
18:30,81500,80000,80009
18:45,82400,80900,80912
19:00,83300,81800,81718
19:15,82700,81200,81046
19:30,82100,80600,80687
19:45,81100,79600,79797
20:00,80100,78600,78891
20:15,79000,77550,77944
20:30,77900,76500,76465
20:45,76750,75350,75412
21:00,75600,74200,74490
21:15,74800,73400,73606
21:30,74000,72600,72672
21:45,73200,71800,71537
22:00,72400,71000,71041
22:15,72700,71050,70831
22:30,73000,71100,71330
22:45,74250,72000,73152
23:00,75500,72900,72422
23:15,74950,72450,72069
23:30,74400,72000,71438
23:45,72700,71500,71947
,,,
,,,
Journ�e du 19/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,71000,71000,71040
00:15,70050,70300,70970
00:30,69100,69600,69608
00:45,68350,68650,67964
01:00,67600,67700,67719
01:15,68100,68200,68820
01:30,68600,68700,68419
01:45,68700,68650,68301
02:00,68800,68600,68239
02:15,68150,67900,68475
02:30,67500,67200,67202
02:45,66750,66500,66612
03:00,66000,65800,65795
03:15,65650,65350,65463
03:30,65300,64900,64855
03:45,64950,64500,64798
04:00,64600,64100,64124
04:15,64550,64000,64292
04:30,64500,63900,64110
04:45,64950,64400,64259
05:00,65400,64900,64844
05:15,66250,65850,66294
05:30,67100,66800,66658
05:45,68100,67650,67394
06:00,69100,68500,68512
06:15,70750,70150,70633
06:30,72400,71800,71650
06:45,73900,73200,73041
07:00,75400,74600,74592
07:15,76800,75700,75702
07:30,78200,76800,76805
07:45,79250,77900,77612
08:00,80300,79000,79052
08:15,80850,79400,79402
08:30,81400,79800,79876
08:45,81550,80100,80149
09:00,81700,80400,80371
09:15,82000,80550,80649
09:30,82300,80700,80631
09:45,82100,80750,80935
10:00,81900,80800,80789
10:15,81750,80800,80892
10:30,81600,80800,80798
10:45,81500,80850,80848
11:00,81400,80900,80937
11:15,81500,80950,80818
11:30,81600,81000,80953
11:45,81750,81550,81459
12:00,81900,82100,81858
12:15,81500,81800,81725
12:30,81100,81500,81907
12:45,81600,82050,82194
13:00,82100,82600,81024
13:15,80900,81250,80885
13:30,79700,79900,79922
13:45,79100,79350,79853
14:00,78500,78800,79285
14:15,78350,78650,78944
14:30,78200,78500,77850
14:45,77050,77400,76954
15:00,75900,76300,76701
15:15,75450,75900,76490
15:30,75000,75500,75709
15:45,74600,75100,75282
16:00,74200,74700,75318
16:15,74150,74700,75409
16:30,74100,74700,75118
16:45,74250,74850,75196
17:00,74400,75000,75318
17:15,75200,75850,75686
17:30,76000,76700,76371
17:45,77200,77950,77528
18:00,78400,79200,78696
18:15,79450,80250,79415
18:30,80500,81300,80346
18:45,81500,82350,80937
19:00,82500,83400,81530
19:15,81650,82600,80886
19:30,80800,81800,80276
19:45,79650,80650,79252
20:00,78500,79500,78293
20:15,77150,78200,76841
20:30,75800,76900,75606
